Title, Platform, Date 
Injustice 2: Legendary Edition, PC, 2018-03-27 
Sounds of Verity, PC, 2018-03-27 
Onii-Chan, PC, 2018-03-27 
Face au train, PC, 2018-03-27 
ASCENDANCE, PC, 2018-03-27 
High Speed Trains, PC, 2018-03-27 
Secret Laboratory, PC, 2018-03-27 
Pukan Bye Bye, PC, 2018-03-27 
Bubble Strike, PC, 2018-03-27 
Round Mars, PC, 2018-03-27 
RabbiruN, PC, 2018-03-27 
Precision Sniping: Competitive, PC, 2018-03-27 
Labyrinths of Atlantis, PC, 2018-03-27 
Kawaii Rainbow Portal, PC, 2018-03-27 
Cross Channel, PC, 2018-03-27 
various fighters, PC, 2018-03-27 
Marginal act, PC, 2018-03-27 
Dreamily, PC, 2018-03-27 
Duelyst: Trials of Mythron, PC, 2018-03-27 
Planet Coaster: Studios Pack, PC, 2018-03-27 
Darkheart: Flight of the Harpies, PC, 2018-03-27 
Artifact Hunter: The Lost Prophecy, PC, 2018-03-27 
Neverwinter Nights: Infinite Dungeons, PC, 2018-03-27 
Neverwinter Nights: Heroes of Neverwinter, PC, 2018-03-27 
Neverwinter Nights: Pirates of the Sword Coast, PC, 2018-03-27 
Neverwinter Nights: Wyvern Crown of Cormyr, PC, 2018-03-27 
Quirky Crook, PC, 2018-03-26 
Cemetery Warrior 2, PC, 2018-03-26 
KOEWOTAYORINIA SP, PC, 2018-03-26 
Warbot, PC, 2018-03-26 
Drift Tuner 2019, PC, 2018-03-26 
Diabolic, PC, 2018-03-26 
EXIST (2018), PC, 2018-03-26 
